developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,ID,coppaRisk,developerCountry_missing,downloads_min,downloads_max,isCorporateEmailScore_missing,adSpent_missing,appAge_missing,averageUserRating_missing
ROMANIA,GLOBAL,26,Business,8.006700845440367,GLOBAL,True,False,2,99.0,7.750848993744848,88.73333333333333,4.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
UNITED ARAB EMIRATES,US,2,Games,6.621405651764134,GLOBAL,True,False,2,99.0,33.30109313129115,1.2333333333333334,5.0,-1,0,0,-1,1.0,0,500.0,1000.0,0,0,0,0
,PK,122613,Games,6.621405651764134,smartphone,True,False,2,0.0,16.843581721392663,47.0,4.0,-1,1,0,-1,1.0,1,500.0,1000.0,0,0,0,0
UNITED STATES,GLOBAL,0,Lifestyle,3.4339872044851463,GLOBAL,True,True,0,99.0,7.750848993744848,120.6,3.0,-1,0,0,-1,0.0,0,10.0,50.0,0,1,0,0
SAUDI ARABIA,GLOBAL,0,Business,4.330733340286331,GLOBAL,True,False,2,0.0,7.750848993744848,89.0,0.0,-1,0,0,-1,0.0,0,50.0,100.0,0,1,0,0
,GLOBAL,0,Health & Fitness,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,25.33333333333333,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
FRANCE,QA,16119,Games,14.914123179965662,smartphone,True,False,2,99.0,17.03967321261065,25.5,4.0,-1,0,0,-1,1.0,0,1000000.0,5000000.0,0,0,0,0
PERU,GLOBAL,0,Music & Audio,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,13.033333333333331,0.0,-1,0,0,-1,0.0,0,10.0,50.0,0,1,0,0
,GLOBAL,0,Medical,2.1400661634962708,GLOBAL,True,False,-1,0.0,7.750848993744848,48.73333333333333,3.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,1
,GLOBAL,0,Auto & Vehicles,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,103.66666666666669,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
CYPRUS,LATAM,7459,Games,6.621405651764134,smartphone,True,True,0,99.0,195.2615929167375,16.933333333333334,4.0,-1,1,0,-1,0.0,0,500.0,1000.0,0,0,0,0
HONG KONG,LB,31251,Games,14.914123179965662,smartphone,True,False,2,0.0,5.101469728356798,31.83333333333333,4.0,-1,0,0,-1,1.0,0,1000000.0,5000000.0,0,0,0,0
,GLOBAL,0,Productivity,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,33.56666666666667,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,200,Entertainment,12.611541086966115,GLOBAL,False,False,-1,0.0,7.750848993744848,121.3,3.0,-1,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
SPAIN,GLOBAL,7,House & Home,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,17.433333333333334,4.0,-1,1,0,-1,0.0,0,500.0,1000.0,0,1,0,0
INDIA,GLOBAL,2490,Games,12.611541086966115,GLOBAL,True,False,2,99.0,7.750848993744848,110.96666666666668,3.0,1,0,0,-1,1.0,0,100000.0,500000.0,0,1,0,0
HONG KONG,EMEA,231947,Games,6.621405651764134,smartphone,True,True,0,0.0,3444.6616709853533,65.56666666666666,4.0,1,1,0,-1,0.0,0,500.0,1000.0,0,0,0,0
,GLOBAL,23,Games,8.922791623969637,GLOBAL,True,False,-1,0.0,7.750848993744848,37.633333333333326,3.0,-1,1,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,25,Education,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,81.56666666666666,5.0,-1,0,0,-1,1.0,1,500.0,1000.0,0,1,0,0
INDONESIA,GLOBAL,0,Education,1.3862943611198906,GLOBAL,True,False,2,0.0,7.750848993744848,79.76666666666665,0.0,-1,0,0,-1,1.0,0,1.0,5.0,0,1,0,0
,APAC,28953,Games,14.914123179965662,smartphone,True,True,0,99.0,125.36564999407967,39.333333333333336,4.0,-1,0,0,-1,1.0,1,1000000.0,5000000.0,0,0,0,0
,RS,39501,Games,6.621405651764134,GLOBAL,True,True,0,0.0,682.7562997613109,10.1,4.0,-1,0,0,-1,1.0,1,500.0,1000.0,1,0,0,0
,GLOBAL,0,Games,0.4054651081081644,GLOBAL,True,False,-1,0.0,7.750848993744848,28.166666666666668,3.0,-1,1,0,-1,0.0,1,0.0,1.0,0,1,0,1
,GLOBAL,12,Education,8.006700845440367,GLOBAL,True,True,0,0.0,7.750848993744848,11.033333333333331,4.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,307,Tools,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,32.96666666666667,4.0,-1,2,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
UNITED STATES,,722,Education,10.308985993422082,smartphone,True,False,-1,99.0,15.109127733395328,20.966666666666665,4.0,-1,0,0,-1,1.0,0,10000.0,50000.0,0,0,0,0
FRANCE,GLOBAL,33458,Games,17.216707972959764,GLOBAL,True,False,2,99.0,0.2792911392405063,60.73333333333333,3.0,1,0,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,19,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,5.5,3.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,332,Books & Reference,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,52.4,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,95,Entertainment,12.611541086966115,GLOBAL,True,False,2,99.0,7.750848993744848,43.1,2.0,-1,2,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,GLOBAL,0,Education,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,23.433333333333334,0.0,-1,0,0,-1,1.0,1,500.0,1000.0,1,1,0,0
POLAND,GLOBAL,0,Books & Reference,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,37.8,3.0,-1,0,0,-1,0.0,0,10.0,50.0,0,1,0,1
,GLOBAL,0,Entertainment,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,44.73333333333333,3.0,-1,0,0,-1,1.0,1,10.0,50.0,0,1,0,1
VIET NAM,GLOBAL,0,Business,4.330733340286331,GLOBAL,True,False,-1,0.0,7.750848993744848,22.766666666666666,3.0,-1,1,0,-1,0.0,0,50.0,100.0,0,1,0,1
,GLOBAL,1,Medical,6.621405651764134,GLOBAL,True,False,2,0.0,7.750848993744848,73.4,5.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
REPUBLIC OF KOREA,GLOBAL,19453,Games,15.830413711839864,tablet,True,False,2,99.0,7.750848993744848,71.5,4.0,1,0,0,-1,1.0,0,5000000.0,10000000.0,0,1,0,0
,GLOBAL,0,Food & Drink,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,35.6,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,1,Education,6.621405651764134,GLOBAL,False,False,2,0.0,7.750848993744848,119.5,5.0,-1,0,0,-1,1.0,1,500.0,1000.0,1,1,0,0
UNITED ARAB EMIRATES,GLOBAL,1262,Games,6.621405651764134,GLOBAL,True,True,0,99.0,7.750848993744848,118.23333333333332,4.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
GERMANY,GLOBAL,0,Books & Reference,2.1400661634962708,GLOBAL,True,False,2,0.0,7.750848993744848,47.6,3.0,-1,0,0,-1,0.0,0,5.0,10.0,0,1,0,1
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,31.666666666666668,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,EMEA,3020,Entertainment,6.621405651764134,smartphone,True,False,2,0.0,4129.653269718794,2.7333333333333334,4.0,-1,0,0,-1,1.0,1,500.0,1000.0,0,0,0,0
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,64.06666666666666,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,63.633333333333326,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,2,Music,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,84.63333333333334,3.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,17,Shopping,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,4.7333333333333325,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
THAILAND,GLOBAL,0,Business,5.707110264748875,GLOBAL,True,False,2,99.0,7.750848993744848,0.9,0.0,-1,0,0,-1,0.0,0,100.0,500.0,0,1,0,0
,GLOBAL,13,Entertainment,8.006700845440367,GLOBAL,False,False,-1,0.0,7.750848993744848,60.66666666666666,4.0,-1,0,0,-1,1.0,1,1000.0,5000.0,0,1,0,0
REPUBLIC OF KOREA,IE,762731,Games,17.216707972959764,smartphone,True,False,2,99.0,1.5332123719641406,17.166666666666668,4.0,-1,0,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,472,Education,12.611541086966115,smartphone,True,False,2,0.0,7.750848993744848,58.6,4.0,-1,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,GLOBAL,0,Shopping,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,71.1,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
UNITED STATES,GLOBAL,0,Productivity,6.621405651764134,GLOBAL,True,True,0,0.0,7.750848993744848,18.633333333333333,0.0,-1,0,0,-1,0.0,0,500.0,1000.0,1,1,0,0
,GLOBAL,43,Entertainment,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,17.866666666666667,4.0,-1,1,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,159,Books & Reference,12.611541086966115,GLOBAL,True,False,-1,99.0,7.750848993744848,78.13333333333334,4.0,-1,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,GLOBAL,9,Entertainment,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,86.13333333333334,4.0,-1,2,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
UNITED STATES,GLOBAL,0,Education,8.006700845440367,GLOBAL,True,True,0,0.0,7.750848993744848,23.8,0.0,-1,2,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
UNITED STATES,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,33.2,0.0,-1,0,0,-1,0.0,0,500.0,1000.0,1,1,0,0
,GLOBAL,12,Games,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,56.46666666666666,2.0,-1,1,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,49.333333333333336,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,MY,212,Personalization,11.225256725762893,smartphone,True,False,-1,0.0,24.63237712365033,2.4333333333333327,4.0,-1,0,0,-1,0.0,1,50000.0,100000.0,0,0,0,0
,GLOBAL,0,Travel & Local,8.006700845440367,GLOBAL,True,False,-1,99.0,7.750848993744848,53.36666666666667,0.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Travel & Local,1.3862943611198906,GLOBAL,True,False,-1,99.0,7.750848993744848,73.06666666666666,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Games,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,31.0,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,31.633333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
COLOMBIA,GLOBAL,251,Lifestyle,10.308985993422082,GLOBAL,True,False,2,99.0,7.750848993744848,85.1,4.0,1,0,0,-1,0.0,0,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Video Players & Editors,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,27.33333333333333,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Shopping,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,32.1,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Business,2.1400661634962708,GLOBAL,True,False,-1,99.0,7.750848993744848,9.566666666666666,3.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,1
,GLOBAL,15,Personalization,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,59.7,4.0,1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
ICELAND,GLOBAL,102,Entertainment,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,106.93333333333334,4.0,1,0,0,-1,1.0,0,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,93.76666666666664,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,10,Travel & Local,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,65.93333333333334,5.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Travel & Local,8.006700845440367,GLOBAL,True,True,0,99.0,7.750848993744848,81.13333333333334,0.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Personalization,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,34.9,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,8.4,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Dating,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,39.23333333333333,3.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,1
,GLOBAL,0,Tools,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,31.83333333333333,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,4.033333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Health & Fitness,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,49.833333333333336,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Food & Drink,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,10.666666666666666,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,9,Games,6.621405651764134,GLOBAL,True,False,2,0.0,7.750848993744848,47.23333333333333,2.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Music & Audio,4.330733340286331,GLOBAL,True,False,-1,0.0,7.750848993744848,36.93333333333333,3.0,-1,0,0,-1,0.0,1,50.0,100.0,0,1,0,1
,GLOBAL,0,Games,6.621405651764134,GLOBAL,False,False,-1,99.0,7.750848993744848,108.23333333333332,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,TN,137184,Entertainment,17.216707972959764,smartphone,True,False,2,0.0,0.0896687921003466,90.96666666666668,3.0,1,0,0,-1,0.0,1,10000000.0,50000000.0,0,0,0,0
RUSSIAN FEDERATION,GLOBAL,0,Shopping,8.006700845440367,GLOBAL,True,False,2,99.0,7.750848993744848,21.666666666666668,0.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
,GLOBAL,1,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,58.23333333333333,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,5,Food & Drink,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,46.36666666666667,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Games,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,17.2,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
,GLOBAL,73,Education,10.308985993422082,GLOBAL,True,False,-1,99.0,7.750848993744848,68.7,3.0,-1,0,0,-1,1.0,1,10000.0,50000.0,0,1,0,0
NETHERLANDS,GLOBAL,18,Games,10.308985993422082,GLOBAL,True,False,2,99.0,7.750848993744848,47.3,3.0,-1,0,0,-1,0.0,0,10000.0,50000.0,0,1,0,0
,GLOBAL,7,Health & Fitness,8.006700845440367,GLOBAL,True,True,0,99.0,7.750848993744848,44.0,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Games,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,23.53333333333333,3.0,-1,1,0,-1,0.0,1,1000.0,5000.0,0,1,0,1
,GLOBAL,54,Social,8.922791623969637,GLOBAL,True,False,-1,0.0,7.750848993744848,58.46666666666666,4.0,-1,1,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,29,Business,8.006700845440367,GLOBAL,True,False,-1,99.0,7.750848993744848,29.166666666666668,4.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
UNITED KINGDOM,GLOBAL,9,Finance,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,59.73333333333333,4.0,1,0,0,-1,0.0,0,100.0,500.0,0,1,0,0
,GLOBAL,0,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,67.3,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,US,7,Games,10.308985993422082,GLOBAL,True,False,2,0.0,233.25847776309683,3.2666666666666666,3.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,0,0,0
,GLOBAL,0,Communication,3.4339872044851463,GLOBAL,True,False,2,99.0,7.750848993744848,56.333333333333336,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
UNITED STATES,GLOBAL,0,Tools,3.4339872044851463,GLOBAL,False,False,-1,99.0,7.750848993744848,40.86666666666667,3.0,-1,0,0,-1,0.0,0,10.0,50.0,0,1,0,1
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,59.16666666666666,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,1,Lifestyle,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,124.43333333333334,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,HU,1183,Personalization,13.527829818844937,smartphone,True,False,-1,0.0,3.7926884821196873,4.166666666666667,4.0,-1,0,0,-1,0.0,1,500000.0,1000000.0,0,0,0,0
,GLOBAL,73,Lifestyle,8.922791623969637,GLOBAL,True,False,-1,0.0,7.750848993744848,113.53333333333332,4.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Games,0.4054651081081644,GLOBAL,True,False,-1,0.0,7.750848993744848,25.73333333333333,3.0,-1,0,0,-1,0.0,1,0.0,1.0,0,1,0,1
,GLOBAL,0,Health & Fitness,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,2.2,0.0,-1,1,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Games,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,21.3,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
IRELAND,GLOBAL,2,Travel,6.621405651764134,GLOBAL,True,False,2,0.0,26.20800358718228,107.73333333333332,5.0,1,0,0,-1,0.0,0,500.0,1000.0,0,0,0,0
,GLOBAL,458,Tools,12.611541086966115,smartphone,True,False,-1,0.0,7.750848993744848,66.43333333333334,3.0,0,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,GLOBAL,1,Entertainment,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,99.96666666666668,5.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,4,Lifestyle,6.621405651764134,GLOBAL,True,True,0,99.0,7.750848993744848,8.5,2.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,37,Shopping,8.922791623969637,GLOBAL,True,False,-1,0.0,7.750848993744848,30.2,4.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
THAILAND,RU,200,Games,12.611541086966115,smartphone,True,False,2,99.0,39.218405588998,9.26666666666667,4.0,-1,0,0,-1,0.0,0,100000.0,500000.0,0,0,0,0
,AF,0,Tools,8.006700845440367,smartphone,True,False,-1,0.0,1.4596486673342646,5.1,0.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,0,0,0
UNITED ARAB EMIRATES,IQ,1535,Games,14.914123179965662,GLOBAL,True,False,2,0.0,0.9180480331215146,19.666666666666668,3.0,-1,1,0,-1,0.0,0,1000000.0,5000000.0,0,0,0,0
,GLOBAL,10,Entertainment,6.621405651764134,GLOBAL,True,True,0,99.0,7.750848993744848,150.1,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
UKRAINE,GLOBAL,0,Graphics & Design,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,33.3,0.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
SOUTH AFRICA,GLOBAL,0,Navigation,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,70.03333333333333,0.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,0,Games,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,58.5,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,7.5666666666666655,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,83,Entertainment,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,65.83333333333333,4.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Photo & Video,6.621405651764134,GLOBAL,True,False,2,0.0,7.750848993744848,62.6,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Books & Reference,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,31.966666666666665,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Health & Fitness,8.006700845440367,GLOBAL,True,False,2,99.0,7.750848993744848,83.63333333333334,0.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
HONG KONG,IL,369553,Games,18.132998684833918,GLOBAL,True,False,2,0.0,3.293102280882497,88.8,4.0,1,0,0,-1,0.0,0,50000000.0,100000000.0,0,0,0,0
,GLOBAL,0,Business,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,63.16666666666666,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
INDIA,GLOBAL,20,Games,8.006700845440367,GLOBAL,False,False,-1,0.0,7.750848993744848,72.0,3.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Business,2.1400661634962708,GLOBAL,True,False,-1,0.0,7.750848993744848,28.966666666666665,0.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,0
,GLOBAL,12,Games,8.006700845440367,GLOBAL,True,False,2,0.0,7.750848993744848,25.1,3.0,-1,0,0,-1,1.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,16,Education,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,14.066666666666666,4.0,-1,0,0,-1,1.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,144,Games,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,87.33333333333333,4.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
INDONESIA,GLOBAL,64,Entertainment,10.308985993422082,GLOBAL,True,False,2,0.0,7.750848993744848,38.56666666666667,3.0,-1,1,0,-1,0.0,0,10000.0,50000.0,0,1,0,0
,GLOBAL,6,Photography,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,90.26666666666664,3.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
UNITED STATES,GLOBAL,147,Business,6.621405651764134,GLOBAL,True,True,0,99.0,7.750848993744848,80.03333333333333,3.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
,KG,4643641,Games,20.435583765827964,GLOBAL,True,True,0,99.0,1735.5757324899032,129.2,4.0,1,0,0,-1,1.0,1,500000000.0,1000000000.0,0,0,0,0
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,28.6,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
UNITED STATES,GLOBAL,39,Tools,8.006700845440367,GLOBAL,True,True,0,99.0,7.750848993744848,137.13333333333333,4.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Personalization,5.707110264748875,GLOBAL,False,False,-1,0.0,7.750848993744848,82.53333333333333,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Shopping,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,36.06666666666667,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,1,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,45.8,5.0,-1,0,0,-1,1.0,1,500.0,1000.0,1,1,0,0
FRANCE,EMEA,56,Games,6.621405651764134,tablet,True,False,2,99.0,16.574442243259238,26.4,3.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,0,0,0
BULGARIA,RU,719,Tools,12.611541086966115,smartphone,True,False,-1,99.0,1.1462538558030788,77.9,3.0,1,0,0,-1,0.0,0,100000.0,500000.0,0,0,0,0
,GLOBAL,47,Entertainment,8.922791623969637,GLOBAL,False,False,-1,0.0,7.750848993744848,124.9,3.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Food & Drink,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,72.9,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
BELIZE,GLOBAL,0,Entertainment,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,81.96666666666667,0.0,-1,1,0,-1,1.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,1,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,56.43333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
HONG KONG,PR,14821,Games,15.830413711839864,smartphone,True,False,2,0.0,22.853299848121768,28.766666666666666,4.0,-1,0,0,-1,1.0,0,5000000.0,10000000.0,0,0,0,0
